UMAP1,UMAP2,word,cluster
2.5184886,3.6231232,resident,7
2.714937,2.278197,parliamentary,2
4.1476283,5.8551197,tu,8
1.8305706,7.3564105,buckle,8
0.34634602,1.5828899,sequence,6
1.9002838,7.739927,frill,1
2.2759311,2.5598054,treasury,2
1.8854237,3.2698398,studious,9
2.361755,2.5451138,alphabet,9
-0.030913964,7.104982,graze,3
2.0864506,2.8366807,enjoyable,9
-0.027985575,1.2855988,enslave,6
1.2196081,4.6486807,curtly,9
1.6889161,5.6337385,wallpaper,9
1.7359728,4.9759555,hallingdal,9
0.7134217,4.293642,chapter_xi,9
1.9083945,3.4101856,ossoli,9
2.5740638,1.214278,ahab,9
-0.00032293977,5.660586,tearful,9
0.48274535,2.1408203,eminently,9
2.4150476,4.0369864,cox,9
-0.26911917,4.240667,sternly,9
-0.17621382,3.097475,candid,6
2.8633003,3.9762278,torry,8
1.1398387,7.1543965,colt,8
1.3537028,7.0078683,twirl,1
0.7054544,1.9489279,philanthropy,9
1.0523823,1.2876253,emphasize,9
1.4110454,6.604361,batter,8
-0.6591638,3.625469,perturbation,9
-1.0779313,4.4039316,ceaseless,0
2.4411993,2.3318787,britain,2
1.8851591,5.469829,beau,9
1.4237671,1.1405871,mormon,2
-0.7565993,3.8781166,insanity,9
1.6646225,3.9178054,apparatus,9
2.441835,5.8182545,mulatto,8
-0.19981894,3.45357,magnanimity,9
1.9391122,5.3125186,monkey,8
0.7032414,3.4562447,affront,9
1.4134028,4.5534124,humphrey,9
-0.20641662,6.6777334,subterranean,3
-0.14791311,1.4683081,narrowness,6
-0.3537086,3.6110446,infection,9
1.4452325,5.1918936,mysteriously,9
-0.5091959,3.3421907,mortifying,9
0.11414326,3.9909482,stubborn,9
2.9193258,3.2104876,honeymoon,9
0.6588665,6.501214,lone,8
0.2658405,5.1260834,sobs,0
0.07427302,2.5205088,candour,6
2.4313142,2.573572,memoir,9
1.1131994,0.8681877,elohim,2
1.2942892,4.249131,dodge,9
0.8641782,2.4513645,prior,9
2.3550487,1.1417098,ch,2
1.1683482,6.30796,cannon,8
0.32568985,6.771777,fawn,8
1.2452983,3.7421882,farther,9
0.33030412,2.6189623,diligent,9
0.25757062,1.420195,supremacy,6
1.2972192,1.0781509,ethic,2
1.4942235,5.1864185,placidly,9
1.5731816,3.637805,charmingly,9
0.20601797,3.2252831,tacit,9
-0.5432925,2.8532753,apprehensive,9
0.8132018,4.0678496,simpleton,9
3.5680432,6.013238,betta,8
3.472593,5.881422,maman,8
1.2099887,6.668294,drum,8
3.8859324,3.057857,russell,2
-0.026347734,7.226978,boundary,3
-0.465969,3.8433046,diabolical,9
0.067934185,7.0913453,rainbow,9
0.20086837,2.807189,infallibly,9
1.0911646,4.1805763,resist_temptation,9
-0.9988328,4.1396074,keenness,9
4.5721073,3.5566149,suckle,9
1.584047,2.0161164,craft,9
1.9402003,6.5287423,buzz,8
1.4284362,6.2715783,straighten,1
1.0866935,7.3381743,shaggy,1
4.161722,5.8814473,je,8
0.07327701,1.6943697,exclusive,6
0.18963961,6.99904,arbor,3
1.6664737,5.7995234,sundry,9
-0.15176621,4.6969805,goal,9
0.45812798,2.5652058,judging,6
2.3968816,5.7367,crooked,8
-1.0705339,4.7246594,unreal,9
-0.42093518,5.727374,quivering,9
0.8914899,1.4506056,evolve,9
2.2967236,2.501375,spelling,9
-0.98810285,4.922803,waking,0
3.1175232,6.086679,bibine,8
0.8137597,7.2106028,flank,8
-0.8961002,2.41182,salutary,6
0.04915546,6.969819,moist,3
-0.12696177,6.1607947,uplifted,9
-0.2885539,3.2961094,forego,9
-1.1403924,4.588178,inmost,0
-0.307541,6.7508683,thaw,3
2.3093061,1.1961093,wherefore,9
0.2874795,3.7009187,adorable,9
0.46944275,3.8212786,familiarity,9
1.7458538,2.775878,carpenter,9
2.6497426,3.8297405,constable,9
1.6669987,3.606031,counsellor,9
2.2506847,6.422325,magpie,8
2.0309985,1.4683884,burial,9
1.2119904,1.4197209,sceptre,9
1.1629825,2.5757194,disagreement,9
-0.050118603,3.878866,provocation,0
1.775847,7.3772507,earring,1
0.74673563,1.9528611,qualified,6
-0.05186248,2.4258592,imperative,9
1.6837616,2.2258751,narrate,9
-0.2945394,1.7705306,individuality,6
0.5466814,4.2095203,sulky,9
3.2320845,3.854395,briggs,7
3.0421836,3.6812663,liverpool,8
-0.47368178,5.60571,seductive,9
2.0449152,3.4911172,forthwith,9
0.6834967,6.538699,slippery,8
1.7443539,2.7539012,imperfectly,9
0.24146542,2.5638485,disclaim,6
-0.075547986,7.128804,freshly,3
2.725476,2.5406852,graduate,2
0.28628716,3.7316449,acquiescence,9
0.66801935,6.2120857,roderigo,8
1.2113135,6.9043217,hammock,3
0.68053067,1.4372041,co,6
0.5582377,3.2843242,courteous,9
1.9566058,4.7769737,goodbye,8
0.25185296,5.8499074,lullaby,8
-0.8664676,3.8909247,upbraid,0
2.230221,2.5486577,perusal,9
2.2733438,4.936321,tailor,9
-0.7863552,3.079376,elude,9
1.1219233,1.9135433,successive,9
1.4224672,2.1839678,financial,2
-0.14363132,5.4646115,muscular,9
0.15121545,7.320374,amber,9
2.1917207,3.0785909,crosse,8
2.1236742,1.413945,avenge,9
-0.24321352,5.8706017,livid,0
2.0478625,1.6815985,canon,2
2.7613115,1.8402283,xxvi,2
1.2152051,6.284206,pear,8
4.186454,3.9011478,brewer,9
2.1647224,6.973252,cologne,1
3.188245,5.5662885,yer,8
3.9275987,2.826779,curtis,2
-0.20558155,3.4612947,fascination,9
-0.20916244,2.54827,impartial,9
-0.028803578,1.4013206,sensuous,9
1.9210517,4.488559,sprig,9
0.070303045,4.8588505,expectant,9
0.6703961,5.0089593,languidly,9
1.2731656,6.578524,idly,8
4.427944,3.1408997,warrington,8
1.0986102,5.7127423,monitor,9
1.8170775,3.0707383,grocery,9
2.7343907,1.4378895,glean,2
3.1305745,3.1928325,gerrit,8
1.8554575,2.699236,raphael,9
1.8372177,5.9695296,gayly,9
2.7744045,2.0741515,xxiv,9
4.1806307,2.9471738,frances,2
2.3555977,1.763513,xi,9
0.23198074,3.1367893,solicitous,9
-0.42877993,1.9443433,rectitude,6
1.9697945,5.8271484,comic,9
1.2288672,5.1918216,challenge,9
1.6636523,3.939058,parley,9
1.2278459,6.2604747,poker,9
1.6401472,5.4437175,bess,8
0.13620546,5.11189,mackintosh,9
-1.0063223,3.3201706,sensitiveness,0
1.0154006,7.096182,pyramid,9
0.49198806,7.029921,causeway,3
3.740196,5.954141,au,8
1.6307416,2.455639,programme,9
1.7179949,4.417187,syd,9
2.6632698,2.4497828,whittier,2
-0.32484776,2.9103534,liberally,9
0.92561495,2.3363242,loan,9
2.4180055,3.4961817,specify,9
0.13394219,2.9946678,stratagem,9
-0.50099146,6.0279584,swam,9
1.7009962,1.7477466,oracle,9
0.023609437,4.0636263,deliverance,9
1.3047007,4.715791,pratt,8
0.22733021,4.54062,unsteady,9
1.8976762,1.4070134,puritan,2
1.7624708,6.473257,canary,9
1.8299785,5.7975407,peck,8
1.3860096,3.5546532,reasonably,9
1.603961,7.095373,quilt,8
2.2970996,1.8663316,fatherless,9
2.3997767,6.6790743,ginger,9
4.751998,3.5177753,walker,8
0.066463865,7.013264,eden,3
1.0129243,4.46972,hopefully,9
2.287006,5.403223,tipsy,8
1.1127267,6.5707355,click,8
2.7134018,1.3925086,xiv,2
-0.2754799,5.8210573,recede,9
-0.1970936,3.2092414,atonement,9
2.1464307,6.711917,sized,8
1.9133201,3.4005926,mexican,9
-0.16630661,3.826937,wilful,9
2.6289268,1.6164224,vi,2
0.056844506,2.0100162,prevalent,9
0.042791538,3.4789014,misunderstanding,9
0.041894805,3.1263828,bequeath,9
0.44912678,2.9496415,industrious,9
0.61225677,1.5478971,secondary,6
3.0406694,5.448112,mun,8
-0.39936617,3.3767188,ungracious,9
-0.5839376,3.1313095,obstinately,9
2.522986,6.554079,oyster,8
-0.27832526,3.918671,dearer,0
-0.076683104,2.0529847,actively,9
2.6705356,6.9756465,spoonful,8
2.838757,5.351161,hearken,8
-0.6854707,4.914667,overwhelmed,9
2.1600664,1.936898,tablet,9
0.5121546,6.765122,dam,8
1.6606508,4.190655,indispensable,9
0.48895,3.2732928,confidently,9
-0.7591626,3.458963,deplore,9
0.360992,3.291813,whichever,9
1.463906,6.0959926,bedtime,9
-1.0176144,4.3177366,instantaneous,9
2.2317634,6.5079284,buffalo,8
0.6943222,6.839675,gigantic,9
1.1883744,1.2093239,standpoint,2
1.4936581,3.475131,guardianship,9
0.93009466,3.270125,confirmation,9
1.6391717,4.8071527,pelt,8
1.885045,5.0583167,hunting,8
1.3711505,5.2034526,wide_awake,9
2.1221647,3.99495,sophy,9
-0.30505642,3.2612147,scandalous,9
-0.25334194,4.069076,surly,9
1.8209504,3.0886981,vii,9
0.17231284,3.3835905,incongruous,9
2.5735135,3.6767154,grocer,9
1.3112376,7.3316064,belt,1
-0.2975207,2.194952,chastisement,9
-0.13451034,3.9133818,bewail,9
2.292051,1.3210404,thanksgiving,9
2.1255836,4.866833,jovial,9
1.5843058,6.434776,chalk,9
1.2414262,1.4020317,legislator,9
1.1783224,6.9921126,coverlet,1
-0.21209568,3.4881687,unintelligible,9
-1.0424801,4.6945558,tumultuous,0
1.7188286,7.3933997,glossy,9
2.465177,1.8273095,jury,2
0.48186448,6.0199594,goblin,8
-0.6365204,5.3486238,sleepless,0
0.33111972,6.16824,creak,3
0.38624805,7.642007,mossy,3
-0.91396224,4.190079,inexpressibly,9
-0.41686496,5.922859,freshen,9
-0.008277905,2.884475,conciliate,9
0.028783513,4.051061,conjure,9
1.391565,2.7225373,sue,9
-0.54022187,4.740372,unreasonably,0
2.812491,3.7785277,sanctum,9
1.4094709,1.3790987,denomination,2
1.0675114,5.2976413,confidingly,8
1.9681978,6.995889,posy,8
-0.8302715,3.2712739,unhappiness,9
0.95863724,3.462158,scrupulously,9
0.022583662,1.9985901,clue,9
2.3720713,3.6635144,lowick_manor,7
-0.585093,4.0934353,overwhelming,9
0.5350505,2.4819155,lax,9
0.8608606,6.2972064,mocking,8
2.5349176,4.249183,farthing,8
2.1312659,6.176595,borough,9
2.4387164,3.569595,christy,9
2.2567847,2.7930589,heiress,9
-0.59175736,3.379927,blindness,0
0.72598124,4.455951,abash,9
-0.35345906,1.5466039,temporal,9
3.8281093,2.879053,blatch,2
-0.5245814,3.8357697,distressing,0
2.6526372,3.7713463,dix,9
0.077411056,2.1629002,usefulness,9
-0.771517,2.3629875,wayward,9
1.1784222,6.5954304,lazily,8
1.6609522,2.8202353,pall,9
0.35788852,2.654957,unexceptionable,9
-0.16996033,2.6541345,endear,6
0.8749885,7.541241,canopy,3
-1.0132326,4.1303964,irrevocable,0
-0.4907962,3.6518486,identity,9
2.7136898,2.3942275,michigan,2
-0.3664398,2.8384678,vincys,9
2.0191555,1.4645348,holy_ghost,9
0.9410103,3.88253,rectory,9
-0.6328032,3.4155376,thoughtlessness,0
-0.24924986,3.1271436,deceitful,9
3.8317544,2.9533873,bayard,2
0.35541004,3.3909848,fonder,9
0.06775915,6.080271,sleeper,9
2.0433605,7.4652543,trimming,9
0.558654,5.99774,dreamily,9
1.8557332,3.4439256,satisfactorily,9
3.1399102,3.0134568,militia,2
1.327404,2.6166322,grade,9
0.5807595,3.5585918,shamefully,9
0.5780313,7.507535,evergreen,3
0.36595765,3.1265635,revert,9
3.583336,2.4851203,phillip,2
4.8260684,3.6361768,larcher,9
2.9035447,4.074507,ardinburgh,8
0.86550903,5.44333,untidy,9
1.8210224,3.1033466,talker,9
4.115111,3.1875257,camden,9
0.6726208,4.234409,significantly,9
-0.33725342,2.0371447,diseased,9
2.599735,7.104115,saucepan,8
0.40041018,4.2472925,comrade,9
-0.88379997,3.1355693,discernment,9
0.50948346,6.609317,madame_antoine,3
1.0457172,4.584015,consumption,9
0.5694741,4.5243807,languish,9
1.5494462,3.9076219,routine,9
-0.4138119,4.93254,headlong,9
1.0583395,3.1978083,invaluable,9
-0.3540951,2.3217225,foresight,9
-0.33580104,2.7738676,demeanour,9
0.70261264,4.7833595,bored,9
3.2895389,6.044363,va,8
0.67341375,3.306299,mien,9
-0.071808666,5.9535475,twinkling,9
1.0010185,2.717981,advantageous,9
0.53557575,3.3902586,expostulate,9
0.43511114,6.382824,côte_joyeuse,3
1.0640502,5.64311,valmondé,9
0.25636512,4.2498918,brantain,9
3.3681765,3.0893645,sophia,9
-1.0033145,3.1073487,immodest,9
0.17963605,2.194931,undeniable,9
1.9129194,1.5670931,presbyterian,2
0.9530456,2.1559925,beneficial,9
1.0742193,2.0239155,worker,9
0.5638763,1.3735045,patriotism,2
4.79407,3.511769,jenkinson,4
1.6327262,6.71746,thump,8
-0.23009673,3.1313536,malady,9
0.7202506,3.030269,gentlewoman,9
-0.37762403,2.643499,averse,9
-1.2125429,2.9673567,lure,9
2.1901,2.6569302,enact,9
-0.39613873,6.731162,gull,3
-0.90876776,4.44528,sadden,0
0.7084779,6.6958447,beaudelet,8
3.5443537,3.0913568,allen_chapter,9
2.2347345,5.0601964,annie,8
1.6959574,5.577496,approvingly,8
0.05958411,4.7920814,pilgrimage,9
-0.7377717,4.329534,distraction,0
0.7482956,2.812849,liquor,9
2.061609,6.9086227,fuel,9
0.4203352,2.9714222,coquette,9
0.8853499,4.064075,caricature,9
0.5908114,1.8487371,deeply_impressed,9
4.073423,3.615503,van_wagener,2
1.3389621,1.0175297,planetary,2
1.0982252,4.7954397,diligence,9
-1.1242133,4.7230983,paroxysm,0
1.0369246,3.6319845,criticize,9
-0.005038723,4.33774,prudently,9
1.543605,6.32491,hind,8
1.5890179,4.745115,fussy,9
-0.110824876,3.6979558,concentrated,9
1.2330292,6.571824,wire,8
1.3163916,3.9500933,uninteresting,9
0.6915021,3.1553655,bewitch,9
-0.59985644,2.5822446,complicated,9
-0.9470943,3.686264,unmixed,9
3.1901884,2.4271522,massachusetts,2
0.351466,3.2952273,parental,9
0.14528215,2.7604508,drawback,9
3.2987456,5.9826317,aunt_minty,8
3.0457296,5.7202444,blacksmith,8
-0.20159635,6.6722684,sunbeam,3
0.8486766,4.8291564,playfully,9
1.9961997,3.825034,rashly,9
-0.3621589,4.610043,atom,9
0.6112157,4.7806315,assuredly,9
1.3719867,3.0089571,retail,9
0.71216077,4.3782387,fretful,9
0.8708944,0.9791929,brotherhood,9
-0.94192195,3.230774,nullify,9
1.0464482,3.3909905,elkanah,9
0.25429335,3.3214037,diffident,9
-0.48704425,3.8019707,deprecate,9
-0.23595768,4.006818,sully,9
2.1472259,2.5874968,dictionary,9
2.560908,6.7749486,larder,8
0.92798144,5.2592626,entreatingly,9
0.15085554,6.2410984,torch,9
2.2793422,3.9319139,laceham,9
-0.19215184,3.5374904,diffidence,9
2.9882734,3.9731247,lowton,2
0.98625004,2.5912147,lifelong,9
-1.0202082,3.095595,helplessness,0
3.2883863,5.854004,tranquiline,8
0.38755634,1.2930781,maxim,6
1.186963,4.1461463,recitation,9
2.4957433,2.2175703,closing,2
0.7367628,1.5602076,pernicious,9
1.9238006,3.4509978,sociable,9
3.324998,5.8683357,suh,8
1.9731053,4.787209,cram,8
1.8360101,2.3262923,instructive,9
1.9196146,4.0371294,pry,9
0.7419746,2.4646103,loyal,9
0.99634254,1.8398471,continuity,9
1.8462571,4.4630723,bidding,9
0.24451114,4.0422244,outlive,9
2.266761,5.7328615,croquet,8
1.859718,6.34688,giestin,8
1.1524404,1.9980713,verdict,9
1.3615354,5.634148,tickle,9
-0.27755585,6.9892616,bleak,3
2.6439643,1.1740222,haman,2
2.5438027,3.7998514,instal,9
1.3811466,3.7978582,blessed,9
1.2808465,2.2034519,concede,9
-0.087496586,5.2269363,hiss,9
2.7484248,3.7890658,duke_wellington,9
-0.74660844,1.9173229,depravity,6
0.78877294,4.435179,disgusted,9
-0.5055611,3.7330787,vulgarity,9
-0.7851449,2.9160156,predominance,9
1.1056296,6.804822,chinese,9
1.7416428,7.3407598,cuff,1
2.518819,1.5700241,gent,2
0.77202314,5.6703153,interminable,9
2.502281,6.82338,sauce,8
2.829026,2.4365027,monastery,2
-0.2123746,1.8946302,subsistence,6
-0.25282037,2.3781211,despite,9
3.0815518,5.941957,monsieur_jean,8
2.3482893,6.6450624,phial,8
2.616375,1.0993898,jael,2
0.05224167,6.9619164,dusky,3
-0.029058846,5.2196574,downcast,9
1.167553,6.4199014,railing,8
0.031562455,4.1619163,fervid,9
0.30638668,4.06364,fervently,9
-0.6663573,5.305029,invigorate,9
-0.8252731,4.918005,exhaustion,0
1.2681931,2.7129946,fluent,9
0.354325,3.9884875,dr_lesage,9
2.6541991,1.37511,hearken_unto,9
0.9463253,2.252775,consistency,9
1.6587478,7.40437,carnation,1
2.722639,1.4393,fugitive,2
-0.33675456,4.1713104,infantine,9
0.09831369,3.108816,dubious,9
2.9428256,4.596039,aunt_helena,8
2.1587186,2.0388274,celebrated,2
-1.1290557,2.9400058,coquettish,9
2.1177905,4.1954694,michael,9
-0.20618951,5.6623588,relaxed,9
0.46358258,1.3957924,compact,9
1.4952065,3.6853228,negligence,9
0.24195504,3.1292071,liveliness,9
-0.47852066,5.0802956,ejaculation,0
1.3410395,6.8711724,ember,8
0.99510103,6.7192492,cinder,8
4.191052,2.9098792,catharine,2
-0.8837995,1.9379941,superiour,9
0.2459371,3.4052873,unfavourable,9
2.2411444,1.2919642,leviticus,2
-0.1882174,3.80652,craving,9
1.46796,4.3332257,needlework,9
2.2662637,4.5061,saturday_afternoon,9
1.854278,3.6285267,vexatious,9
0.1766681,3.4131305,guarantee,9
0.759233,4.8126,con,9
-0.10756958,5.9884896,outwardly,9
0.11334698,3.7223313,spurn,9
1.2329911,4.4748464,bett,9
1.1344436,3.6006517,dutiful,9
-0.77563876,3.3469653,cowardice,9
0.87323546,6.538238,ditch,8
1.7055812,2.7584033,privileged,9
-0.18975091,2.6326177,verbal,9
-0.43339163,3.7802405,unsuspicious,9
0.690141,0.9650156,masculine_feminine,9
0.2434855,1.4719745,maintenance,6
2.4313874,6.415054,repast,9
4.016978,2.6828854,blackwell,2
2.6860611,1.4728673,xviii,2
0.65832984,2.9212139,overthrow,9
1.9845204,1.8984478,godwin,2
0.9388376,4.867541,deign,9
-0.7982152,3.4820495,revival,9
3.958953,2.7525208,channing,2
1.1090751,5.717503,overgrown,9
0.61549747,3.5358372,pay_tribute,9
4.119447,5.8655434,mio,8
-0.24973865,5.545157,doleful,9
1.7443161,5.5269113,ox,8
-0.11400409,7.14104,peak,3
1.8736234,7.0820556,coral,9
1.8589871,1.5846418,wherewith,9
-0.06594692,1.5330299,despotism,9
-0.5127354,3.8779702,retrace,9
3.5703309,3.1092062,duchess,9
1.8858927,3.87463,prettiest,9
0.60267156,6.632437,tinkle,3
0.82310826,6.4793377,aloft,3
1.9534816,3.0511658,reunion,9
3.02265,1.3225715,abradatus,9
-0.5281652,3.2550814,adversary,9
1.7613013,1.7620319,taxation,2
0.8434097,6.466811,puddle,8
0.48910624,3.8077095,assemblage,9
3.3181312,5.8939295,kine,8
2.774481,1.2073703,naboth,8
1.8962018,3.284836,notable,9
2.3225503,1.2151223,liveth,9
0.14475448,3.2744339,defense,9
1.3146644,2.861695,piquant,9
-0.19990028,3.5910387,insufferable,9
1.3055819,2.7712471,straightforward,9
1.8138288,3.5447958,dispatch,9
3.6452873,5.7960067,les,8
0.67860746,4.674547,consort,9
-0.8807894,4.4835134,unchanged,0
0.857767,6.0261607,sleeping,9
-0.24451347,5.4823627,beautify,9
2.9733315,2.843719,lyceum,2
4.027671,5.8461885,al,8
0.88636774,6.2565703,kneeling,9
0.68933403,1.3343425,incorporate,2
1.3454633,2.555384,corps,9
3.1456816,5.4559393,yon,8
1.7898369,6.0741854,baggage,8
1.5317395,2.1714933,senior,2
2.069765,2.7085469,agricultural,9
0.42257378,3.4894824,unwillingly,9
-0.13888288,1.8372105,authorship,9
0.09994651,2.3899777,insure,9
1.2604599,2.1722784,lawful,9
1.2899634,2.898721,confidant,9
2.6188312,4.1693106,kingston,8
2.1459413,1.9468379,notorious,9
1.2180395,3.7515185,nuisance,9
-0.7836497,1.8881764,slavish,6
0.04891007,6.5617437,brightening,9
0.6338613,6.6967707,paddle,3
0.36269537,2.0109174,laudable,9
1.3261873,5.4268,clown,9
0.41461203,3.5579646,core,9
1.3539641,2.445486,repute,9
-0.59950495,2.8976753,wifely,9
0.43328178,5.5962296,log_cabin,9
1.9042045,4.341913,nancy,8
1.8943127,5.264942,hurrah,8
2.1265907,6.7630577,ornamental,9
1.6413456,4.7648716,bergen,9
0.41686612,1.2991991,despot,2
2.6338513,2.4672155,annual,2
-0.5344441,2.3404782,grossly,6
-0.5137725,1.6517532,eradicate,6
2.3511784,1.3951448,besought,9
2.6740165,6.747951,bread_cheese,8
0.19601718,2.0045688,condense,9
0.096987754,7.2098465,battlement,3
-1.0692308,2.7296526,dupe,9
1.911614,5.801315,wolf,8
-0.03792597,3.9605489,forgave,9
2.7093399,1.2686503,zipporah,2
-0.18019724,5.530112,distinguishable,9
0.8008179,4.537518,saith_unto,8
0.49186394,3.9631286,devoid,9
0.7567659,6.8195844,footpath,3
0.70243025,4.526946,oman,9
2.6972694,6.847879,mutton,8
1.5937713,5.557749,halling,3
2.6603222,1.342303,aquila,2
1.9416376,1.7232589,betroth,9
0.045142785,1.743035,unfavorable,9
0.4649122,6.714387,drench,3
1.6523931,1.4380592,unclean,9
1.1466101,6.9560094,soak,8
0.7135251,6.175668,poisonous,9
0.62349993,2.4492052,alm,9
1.014096,2.4450064,agency,9
-1.0843302,4.1474395,alternation,9
0.43805054,3.1792777,praiseworthy,9
4.105862,5.8422785,del,8
0.38621926,4.6539946,corresponding,9
2.1425967,4.081019,dicken,9
0.86487126,1.3690411,womankind,9
4.8748374,3.5352252,jameson,4
2.7987044,1.7865069,louis,2
-0.5400155,2.6736178,arrogance,6
0.0950454,4.927919,mutely,9
0.10266048,4.264884,pathetically,9
0.9796344,3.0642152,vicinity,9
0.62453836,6.42714,hoof,8
1.2823987,6.198665,automatically,9
0.62259525,3.8997684,ruffian,9
0.05768222,5.038504,mope,9
-0.32563624,2.3069167,ignoble,9
1.8284025,4.0965343,musing,9
2.0855207,5.945856,pea,8
3.3606784,5.939479,nuttin,8
0.6015982,7.1136885,trod,9
2.324646,2.366949,spain,2
-0.39724207,2.9790137,concentration,9
-0.21354271,3.2826495,indirectly,9
-0.48344424,2.8033657,futile,9
0.59022176,3.859829,expel,9
0.25141537,4.9526134,scornful,0
0.042852737,4.233895,forge,9
0.314666,2.0396438,sagacious,9
-0.10454145,2.5810082,prosaic,9
4.2186837,3.9272346,grice,4
0.9691314,4.772378,confidentially,9
0.47520432,7.084116,hillside,3
2.3404787,6.678918,flask,8
1.4684378,6.37481,pad,9
-0.66540414,3.9985259,propitious,9
-0.26715448,4.288426,unmanageable,9
-0.45207825,2.9580176,shortcoming,9
1.5044814,5.6914396,implement,9
0.9041302,3.8177865,enquiry,9
0.74859804,6.3617897,rustling,8
0.6481446,2.8857021,elopement,9
1.3044411,2.9733262,diet,9
0.44771928,1.8816639,uttermost,9
1.9198506,5.897698,airing,9
-1.0583109,3.271585,exaggerated,9
0.5836722,6.096682,rook,9
0.33100218,5.12477,spine,9
2.609385,6.6984143,cup_coffee,8
-0.55395484,4.798072,hysterical,0
1.08842,2.0094814,pageant,9
3.2231603,5.4381433,wer,8
-0.80910426,5.1402783,momentarily,0
2.6027842,6.952838,herring,8
-0.28212208,5.379058,benignant,9
0.795622,6.2043414,chênière,8
0.31404623,4.5517464,intrude,9
0.7431144,3.7534857,magnify,9
1.4770344,7.318675,angular,1
2.3988416,6.827588,lobster,8
2.0953095,6.429148,peanut,8
1.4096204,6.597767,hinge,8
1.8034297,7.3746567,strap,8
-0.9498341,3.0446308,unsatisfied,9
1.7170651,5.445186,slyly,9
1.4557717,6.1622605,ram,9
1.3788918,4.8127007,sore_throat,9
0.6796644,6.3764715,chink,9
1.873032,5.1605844,deary,9
1.8057272,3.5917957,twelvemonth,9
1.3054312,6.564363,astride,8
1.2498689,4.741636,peevishly,8
-0.6226136,2.647093,insinuate,9
0.09515815,6.9241986,blackness,9
-0.19274254,3.6559374,likelihood,9
0.94536674,4.935506,wilfrid,9
-0.9629777,2.3922713,spontaneously,9
-0.030739091,4.987627,ruminate,9
3.0420818,3.9967499,madeira,7
1.4991843,6.70089,gin,9
0.88159126,3.2777262,waive,9
2.8276865,4.266075,major,9
1.3652155,6.6457133,sandy,8
1.4396896,5.0601554,goodly,9
-0.35205102,3.2394865,unfriendly,9
4.2414427,3.91025,collin,4
2.5967038,3.7448235,denny,7
0.44536927,5.807422,tighten,9
0.86927915,5.076724,mournfully,9
0.6045497,7.4635167,rounded,9
2.0476358,6.0409503,undo,9
3.2158642,2.438493,capitol,2
0.76719785,4.832415,fearfully,9
1.061984,5.316643,awkwardly,9
4.6718893,3.6046934,sprague,9
2.3399286,2.1317048,reverend,9
0.07192797,6.482901,aperture,3
2.2124724,6.148136,caller,9
2.548575,6.41157,salmon,8
2.4862864,2.4996486,russian,9
0.59217924,7.0253544,log,3
1.0996331,7.179494,girdle,3
-1.052405,2.5761192,germ,9
2.0161536,3.9828777,estimable,9
3.499892,5.9844418,sen,8
-0.36030483,4.6067,disaster,9
2.692949,4.077323,windsor,8
0.5914251,7.057343,nymph,9
1.2023296,5.824574,capture,9
0.8017774,5.483892,pave,9
-0.629275,3.1299124,recurrence,9
0.91149235,2.5555108,exceptionally,9
0.93149304,1.9682041,analyze,9
0.24337742,3.7888901,communicative,9
2.2260423,3.001303,mainly,9
-0.2286222,4.4131966,drain,9
0.75028455,5.316486,ha_ha,8
1.4152796,4.0212383,bob_jakin,9
1.2064656,4.325517,indifferently,9
2.8390684,3.857618,ferry,9
1.1858238,5.5203023,stiffly,8
2.210829,5.691286,esmée,8
0.7043434,2.672814,competition,9
-0.85595834,3.1961014,internal,9
1.2346385,6.3719473,verandah,3
-0.4885904,5.461115,visionary,9
1.4002627,5.259796,cleverly,8
3.0732927,5.5672956,t_maister,8
1.2861676,5.435788,spit,8
1.6810415,7.0182886,chimney_piece,9
2.9981003,3.8157473,manchester,8
-0.22396405,5.1097007,tingle,9
3.2497518,5.4316387,nowt,8
-0.029119618,3.8642356,impersonal,9
1.5311624,5.78958,robin,9
4.8688684,3.5978622,poole,4
1.5264292,2.9094193,satire,9
-0.32751638,3.965836,madly,9
1.4301212,3.4142096,infinitely_superior,9
-0.2579064,5.4315476,plaintive,9
-0.45958343,6.315076,fruitful,9
0.14623457,1.4931388,fluid,9
2.6864672,5.444339,chip,9
0.8662231,3.8603766,annoying,9
0.80323046,5.1682234,duet,9
0.36607882,5.582188,breathlessly,9
1.035265,4.3821654,sonnet,9
2.5942352,3.36485,eighty_pound,9
1.1674172,5.353852,sullenly,8
0.12082605,2.7086103,stability,9
0.31295884,5.537938,piteously,8
0.21149896,1.2181145,inherent,6
0.109816134,6.8276916,owl,3
1.5767035,2.9018235,intimately,9
-0.39444116,4.0113816,calumny,9
0.73692757,4.5972953,falter,9
1.1448419,6.888568,uneven,8
0.8296249,3.5461984,trio,9
0.7807988,2.097004,casual,9
4.2686377,3.8942997,thesiger,4
0.9064752,5.367022,toll,9
1.2320942,1.8345637,achille,9
0.89262515,2.4374056,procedure,9
-0.2251021,6.7786875,sunrise,3
1.115642,1.4502485,macaria,9
2.0024836,2.7141652,canvass,9
1.5438154,6.120667,explode,8
0.3861074,1.4340874,fundamental,6
3.0309472,3.1204395,toulouse,9
1.1085107,3.98032,constraint,9
0.2525883,5.8740373,pungent,9
-0.49285328,4.5044603,dispel,9
0.18854648,4.3352356,unison,9
-0.2097813,1.9695036,harmonize,9
1.7758887,6.1011643,passer,9
0.50342184,2.620785,precedent,9
